AverageFactor	Abramis brama	Alburnoides bipunctatus	Alburnus alburnus 	Anguilla anguilla	Aspius aspius	Ballerus sapa 	Barbatula barbatula	Barbus barbus	Blicca bjoerkna	Carassius carassius	Carassius gibelio	Chalcalburnus chalcoides mento	Chondrostoma nasus	Cottus gobio	Cyprinus carpio	Esox  lucius	Eudontomyzon vladykovi	Gasterosteus aculeatus	Gobio gobio	Gymnocephalus baloni	Gymnocephalus cernua	Gymnocephalus schraetser	Hucho hucho	Ictalurus spp   ? 10  	Lampetra planeri	Lepomis gibbosus  ? 20  	Leucaspius delineatus  ? 10  	Leuciscus idus	Leuciscus leuciscus	Lota lota	Misgurnus fossilis	Neogobius melanostomus	Oncorhynchus mykiss	Perca fluviatilis	Phoxinus phoxinus	Ponticola kessleri	Proterorhinus semilunaris	Pseudorasbora parva 	Rhodeus amarus	Romanogobio uranoscopus	Romanogobio vladykovi	Rutilus rutilus	Rutilus virgo	Salmo trutta  lacustris	Salmo trutta fario	Salvelinus fontinalis	Sander lucioperca	Scardinius erythrophthalmus	Silurus glanis	Squalius cephalus	Telestes souffia	Thymallus thymallus	Tinca tinca	Vimba vimba	Zingel streber	Zingel zingel
Berchtesgadener Ache.96548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Biber.103316	0	0,4	0,4	4	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0,4	54	0	0	0	0	0	0	0	0	0	4,4	0	0	0	0	0,4	0	0	0	0	0	0	0	0,8	0	0	0,8	0	0	0	0	42,4	0	0	0	0	0	0
Biber.103316	0	5,25	2	0	0	0	0	0,5	0	0	0	0	0	0	0,75	0	0	0	2	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0,25	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0
Bina.12979	1,111111112	0	18,61111111	0	0	0	3,611111111	1,111111111	0	0	0	0	3,333333334	3,333333334	0	3,611111111	0	0	8,333333334	0	0	0	0	0	0	0	0	0	0,555555556	1,666666667	0	0	0	0,277777778	0	0	0	0	15	0	0	60,55555556	0	0	0	0	0	0	0	9,722222223	0	0	0,555555556	0,555555556	0	0
Bina.12979	10,55555556	0	171,1111111	0	0	0	16,11111111	0,833333334	0	0	0	0	5,277777778	5,277777778	0,555555556	6,388888889	0	0	5,555555556	0	0	0	0	0	0	0	0	0	0	1,666666667	0	0	0	1,388888889	0,277777778	0	0	0	15,27777778	0	0	0	0	0	1,111111111	0	0	0	0	18,33333333	0	0	1,666666668	1,38888889	0	0
Breitbach.19961	0	0	0	0	0	0	26,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Breitbach.19961	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,5	0	0	0	0	0	0	0	0	0	0	0	13,5	0	0	0	0	0	0	0	0	0	0	0
Breitbach.19961	0	0	0	0	0	0	45,5	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Breitbach.19961	0	0	0	0,5	0	0	110	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12,5	0	0	0	0	0	0	0	0	0	0	0
Brenz.103194	0	0	0	0,235294118	0	0	0	0	0	0	0	0	0	0	0	0,823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,94117647	0	0	0	0	0	0	0	0	0	0	0	1,411764706	0	0	0	0	0	0	1	0	0	0	0
Brenz.103194	0	0	0	0,352941177	0	0	0	0	0	0	0	0	0	0	0	0,117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,823529412	0	0	0	0	0	0	0	0	0	0	0	0,823529412	0	0	0	0	0	0	0	0	0	0	0
Brunnbach.95798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brunnbach.95798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brunnenbach.11058	0	0	0	24,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,5	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
Brunnenbach.11058	0	0	0	9,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58,5	0,5	0	0	0	1	0	0	0	0	0	0
Brunnenbach.103204	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126,5	0	0	0	0	0	0
Brunnenbach.103204	0	0	0	0	0	0	6,5	0	0	0	0	0	0	0	0	0	0	0	2,5	0	0	0	0	0	0	0	0	0	1,5	0	0	0	0	0	6,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
Brunnenbach.103204	0	0	0	0	0	0	26,5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6,5	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	33	0	0	0	0	0	0
Brunnenbach.103204	0	0	0	0	0	0	16,5	0	0	0	0	0	0	0	0	0,5	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	20,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,5	0	0	0	0	0	0
Bubesheimer Bach.103286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
Chamb.8721	1,5	3,5	11,5	2	0	0	1	0	0	0	0	0	1,5	1,5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5,5	0	0	0	0	3,5	0	0	0	0	0	0	0	36,5	0	0	0	0	0	0	0	14,5	0	0	0	0	0	0
Chamb.8721	0,5	9,5	3	0	0	0	1,5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	2	0	0	0	0	0	0	0	34	0	0	2	0	0	0	0	17	0	0	0	0	0	0
Chamb.8721	1	0,5	5	2,5	0	0	3	0	0	0	0	0	2,5	2,5	0	1	0	0	53	0	0	0	0	0	0	0	0	0	3,5	0	0	0	0	3	0	0	0	0	0	0	0	31	0	0	6	0	0	0	0	19	0	0	0	0	0	0
Chamb.103302	2	2,5	12	0	0	0	2	2,5	0	0	0	0	2,5	2,5	0	6	0	0	63,5	0	0	0	0	0	0	0	0	0,5	75	0	0	0	0	19	0	0	0	0	0	0	0	190,5	0	0	0,5	0	0	0,5	0	26	0	0	0	0	0	0
Chamb.103302	0	4	1	0	0	0	10,5	0,5	0	0	0	0	0	0	0	2,5	0	0	10	0	0	0	0	0	0	0	0	0	3,5	0	0	0	0	11,5	0	0	0	0	0	0	0	63,5	0	0	0	0	0	0	0	7,5	0	0	0	0	0	0
Chamb.103302	0,5	33	4,5	0	0	0	2	5	0	0	0	0	0,5	0,5	0	3,5	0	0	30,5	0	0	0	0	0	0	0	0	0,5	14	1	0	0	0	13,5	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	22,5	0	0	0	0,5	0,5	0
Creußen.5874	0,909090909	0	11,81818182	0,909090909	0	0	2,727272727	0	0	0	0	0	0	0	0	2,727272727	0	0	22,42424242	0	0	0	0	0	0	0	0,303030303	0	6,969696969	0,909090909	0	0	0	6,363636363	0	0	0	0,303030303	0	0	0	17,57575758	0	0	0	0	0	0	0	22,12121212	0	0	0	0	0	0
Creußen.5874	0	0	0,606060606	1,212121212	0	0	2,121212121	0	0	0	0	0	0	0	0	2,424242424	0	0	3,03030303	0	0	0	0	0	0	0	0	0	0,303030303	0	0	0	0	2,424242424	0	0	0	0	0	0	0	1,818181818	0	0	0	0	0	0	0	3,939393939	0	6	0	0	0	0
Dampfach.19526	0	0	0	0,5	0	0	4,5	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0
Dampfach.19526	0	0	0	0	0	0	4,5	0	0	0	0	0	0	0	0	0	0	3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deggenbacher Bach.96971	0	0	0	0	0	0	13,05555556	0	0	0	0	0	0	0	0	0	0	8,888888889	1,388888889	0	0	0	0	0	0	0	0	0	0,277777778	0	0	0	0	0	0	0	0	0,277777778	0	0	0	0	0	0	0,833333333	0	0	0,277777778	0	2,5	0	0	0	0	0	0
Deggenbacher Bach.96971	0	0	0	0	0	0	0,833333333	0	0	0	0	0	0	0	0	0	0	2,222222222	0,833333334	0	0	0	0	0	0	0	0	0	4,444444444	0	0	0	0	0,833333333	0	0	0	3,055555556	0	0	0	0,555555556	0	0	0,277777778	0	0	0	0,277777778	1,666666667	0	0	0	0	0	0
Deichselbach.18807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75,2	0	0	0	0	0	0	0	0	0	0	0
Deichselbach.18807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39,6	0	0	0	0	0	0	0	0	0	0	0
Dettendorfer Kalte.105684	0	0	5	0	0	0	52,5	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	1,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	40,5	0	0	0,5	0	0	0
Dettendorfer Kalte.105684	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0
Donau.2346	0,4	11,53333333	56,2	2	0	0	0	6,4	0,4	0	0	0	0,733333333	0,733333333	0	0,4	0	1	14,2	0	0	0	0	0	0	0	0	0	20,66666667	0	0	0	0	1,466666666	1,2	0	0	0	0	0	0	0,6	0	0	0	0	0	0,066666667	0	20,26666667	0	0	0	0	0	0
Donau.2346	0,133333334	8,8	143,3333333	2,066666667	0	0	0	1,066666667	0	0	0	0	0,8	0,8	0	0,2	0	2,133333334	4,399999999	0	0	0	0	0	0	0	0	0,133333333	14,13333333	0	0	0	0,2	5,666666668	9,266666666	0	0	0	0	0	0	1,6	0	0	0,2	0	0	0	0	37,06666666	0	0	0	0	0	0
Donau.2346	0	5,2	91,4	3,733333333	0	0	3,333333334	2	0	0	0	0	0,266666667	0,266666667	0,333333334	0,133333333	0	4,666666666	25,13333333	0	0	0	0	0	0	0	0	0	2,933333334	0	0	0	0,066666667	1,733333334	1,333333333	0	0	0	0	0	0	0,933333333	0	0	0,400000001	0	0	0	0	21,66666667	0	0	0,066666667	0	0	0
Donau.2346	0	6,066666667	21,86666667	1,8	0	0	5	36,46666667	0	0	0	0	1,4	1,4	0,133333333	0,266666667	0	2,6	25,2	0	0	0	0	0	0	0	0	0,266666667	0,2	0,466666667	0	0	0,333333333	3,2	34,2	0	0	0,066666667	0,266666667	0	0	3,333333333	0	0	0,8	0	0	0	0	61,73333333	0	0,066666667	0,066666667	0	0	0
Donau.2963	0,2	0,133333333	1,533333333	5,333333333	0	0	0	0,866666667	0,066666667	0	0	0	0	0	0	0	0	0	0,333333333	0	0,066666667	0	0	0	0	0	0	0,066666667	0,933333334	0	0	0	0	0,2	0	0	0	0	0	0	0	0,666666666	0	0	0	0	0,066666667	0	0	4,466666666	0	0	0,066666667	0	0	0
Donau.2963	1,000000001	0	41,73333333	5,933333333	0,133333334	0	0	0,266666667	0	0,066666667	0,066666667	0	0,133333333	0,133333333	0,200000001	1,466666667	0	0,266666667	1,133333333	0	0,133333333	0	0	0	0	0	0	0,6	0,466666667	0,066666667	0	0	0	1,666666667	0	0	0	0	0	0	0	1,466666668	0	0	0	0	0,533333334	0	0,133333333	1,8	0	0	0,066666667	0	0	0
Donau.2963	0	16,93333333	16,13333333	8,2	0,066666667	0	0,133333333	12,66666667	0,333333333	0	0	0	0	0	0,066666667	0,933333334	0	0,066666667	0,8	0	0,066666667	0	0	0	0	0	0	0,466666667	3,933333333	0,4	0	0	0	2,533333334	0	0	0	0	0,133333333	0	0	7,400000001	0	0	0	0	0,466666667	0	0,133333334	22,2	0	0	0	0	0,333333333	0
Donau.2963	0	7,466666667	10	15,73333333	0	0	0,466666667	18,93333333	2,266666667	0	0	0	0	0	0	0	0	0,466666667	0,133333333	0	0	0	0	0	0	0	0	0,4	42,13333333	0	0	0	0	1,8	0	0	0	0	0,466666667	0	0,533333333	1,733333333	0	0	0,266666666	0	0,066666667	0	0,333333333	24,26666667	0	0	0	0,733333333	2,4	0
Donau.2963	0,2	18,2	43	30,6	0	0	0,1	16,2	0	0	0	0	0,1	0,1	0	1,7	0	0,1	1	0	0	0	0	0	0	0	0	1,1	15,8	0	0	0	0	30,4	0	0	0	0	10,7	0	0	143,7	0	0	0,2	0	0	0	0,2	38,6	0	0,1	0,2	0,2	0,5	0
Donau.3165	0,133333334	1,6	73	4,399999999	0	0	0	0,533333333	0	0	0	0	0,066666667	0,066666667	0	0,466666667	0	0	2,533333334	0	0	0	0	0	0	0	0	0,4	1,266666666	0	0	0	0	0,533333334	0	0	0	0	0,066666667	0	0	40,26666666	0	0	0,066666667	0	0	0	0	2,533333333	0	0,066666667	0	0	0	0
Donau.3165	0	1,4	3,6	4,333333333	0	0	0,266666667	2,666666666	0	0	0	0	0	0	0	0,2	0	0	2,333333333	0	0	0	0	0	0	0	0	0,2	4,066666667	0,333333334	0	0	0	0,466666666	0	0	0,466666666	0	0	0	0	0,066666667	0	0	0,066666667	0	0	0	0,066666667	5,133333333	0	0	0	0	0	0
Donau.3165	0,066666667	1,933333333	14,8	15,33333334	0	0	0	1,133333333	0	0	0	0	0,066666667	0,066666667	0,066666667	1,133333334	0	0	2,999999999	0	0	0	0	0	0	0	0	0,133333334	0,4	1,600000001	0	0	0	2,066666666	0	0	0	0	0	0	0	48,4	0	0	0,4	0	0	0	0,8	5,400000001	0	0	0	0	0,4	0
Donau.3165	0,06557377	0,196721311	19,27868852	12,19672131	0	0	0	5,770491803	0	0	0	0	0,06557377	0,06557377	0	0	0	0	0,983606557	0	0	0	0	0	0	0	0	0,459016393	4,393442623	0,262295082	0	0	0	1,967213115	0,06557377	0	0	0	0,196721311	0	0	3,278688525	0	0	0,131147541	0	0	0	0,918032787	13,83606557	0	0,131147541	0	0	0,06557377	0
Donau.3416	0,066666667	0	11,13333333	0,733333333	0,133333334	0	0	0,133333334	1,8	0	0	0	0,533333334	0,533333334	0	0	0	0	0,066666667	0	0	0	0	0	0	0	0	0,533333333	0,133333334	0	0	0	0	0,6	0	0	0	0	0	0	0,066666667	0,266666667	0	0	0	0	0	0	0	0,933333334	0	0	0	0	0	0
Donau.3416	0	0	0,666666667	4,466666667	0	0	0	1,8	0	0	0	0	0	0	0	0,133333333	0	0	0,6	0	0	0	0	0	0	0	0	0	0,066666667	0	0	0	0	2,8	0	0	0,266666667	0	0	0	0	0,266666666	0	0	0	0	0	0	0	8,066666666	0	0	0	0	0	0
Donau.3416	0,200000001	0	54,53333333	7,466666667	0,2	0	0	0,400000001	0	0	0	0	30,93333334	30,93333334	0	0,133333334	0	0	0	0	0	0	0,133333334	0	0	0	0	0,533333334	4,2	0,133333333	0	0	0	2,600000001	0	0	0,066666667	0	0	0	0	1	0	0	0,066666667	0	0	0	1,066666667	7,8	0	0	0,066666667	0	0	0
Donau.3416	0,4	0	122,5333333	3,800000001	0,4	0	0	2,866666667	0	0	0	0	3,666666666	3,666666666	0,066666667	0,266666668	0	0	0,066666667	0	0,066666667	0	0,133333334	0	0	0,266666667	0	0,533333333	2,733333334	0,066666667	0	0	0	0,933333333	0	0	0,066666667	0	0	0	0,2	1,133333334	0	0	0	0	0,133333333	0	0,4	5,6	0	0	0,066666667	0	0,066666667	0
Donau.3416	0,333333334	0	4,533333334	1,266666667	0,2	0	0	2,733333335	0	0	0	0	3,133333333	3,133333333	0,066666667	0,333333333	0	0,066666667	0,2	0	0,133333333	0	0	0	0,066666667	0	0	0,266666667	1,133333334	0	0	0	0,066666667	2,6	0	0	0,4	0	0	0	0	1,333333334	0	0	0	0	0,133333334	0	0,466666667	5,866666667	0	0	0	0,133333334	0	0
Donau.3416	0,666666667	20,8	27,86666667	9,866666667	0	0	0,266666667	161,6	0	0	0	0	1,2	1,2	0	0,266666667	0	0	0,4	0	0	0	0	0	0	0,4	0	0,4	8,4	0,533333333	0	0	0,133333333	29,2	0	0	0	0	0,666666667	0	0	8,266666667	0	0	0,133333333	0	0	0	0,4	78,4	0	2,133333333	0,133333333	1,466666667	2,666666667	0
Donau.4371	0,466666666	0	473,4	2,066666667	0,266666667	0	0	0,6	0	0	0	0	0,066666667	0,066666667	0	0,133333334	0	0	0	0	0,066666667	0	0	0	0	0,066666667	0	3,800000001	0,533333333	0,2	0	0	0	1,400000001	0	0,133333333	0,066666667	0	0	0	0	3,333333333	0	0	0	0	0	0	0,066666667	4,666666667	0	0	0	0,333333333	0	0
Donau.4371	5,666666667	0	60,73333333	3,066666666	0,8	0	0	0,066666667	0,2	0	0	0	0,466666667	0,466666667	1	0,466666667	0	0	0,400000001	0	0	0	0	0	0	0,066666667	0	4,2	0,666666666	0,200000001	0	0	0	1,466666667	0	0,466666667	0,733333334	0,266666667	0,2	0	0	6,599999999	0	0	0,066666667	0	0,066666667	0,066666667	0,600000001	7,466666667	0	0	0	0,533333334	0	0
Donau.4371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Donau.9931	0,066666667	0	7,266666666	1,666666667	0,666666667	0	0	3,333333334	0	0	0	0	0,666666667	0,666666667	0	0,266666667	0	0	0,866666667	0	1,8	0,133333333	0	0	0	0	0	7,466666667	5,333333334	0,666666666	0	0	0	11,53333333	0	0	0,133333333	0	0	0	0	2,866666666	0	0	0,066666667	0	0,066666667	0	0,533333334	4,933333333	0	0	0	0,133333334	0,066666667	0
Donau.9931	1,090909091	0	65,51515151	4,060606061	0,363636365	0	0	0	0,060606061	0	0	0	0	0	0,060606061	0,181818182	0	0	0,121212121	0	0,242424242	0	0	0	0	0	0	2,363636365	0,060606061	0,060606061	0	3,030303031	0	1,818181819	0	0,909090909	0,606060606	0	0	0	0	5,636363636	0	0	0	0	0	0	0	4,787878788	0	0	0	0,121212121	0	0
Donau.9931	0	0	56,86666667	8,533333334	0,533333334	0	0	0,066666667	0,066666667	0	0	0	0	0	0	0,400000001	0	0	0	0	0	0,066666667	0	0	0	0	0	1,8	0,333333333	0,133333334	0	47,93333333	0	2,866666666	0	43,60000001	0,266666666	0	0	0	0	16,86666666	0	0	0	0	0,066666667	0	0,333333333	2,666666666	0	0	0,066666667	0,066666667	0	0
Donau.9931	0,06557377	0	29,37704918	10,68852459	0	0	0	0,06557377	0	0	0	0	0,131147541	0,131147541	0	0,983606557	0	0	0	0	0	0	0	0	0	0,524590164	0	0,983606557	0	0,131147541	0	0	0	11,3442623	0	0	0	0	0	0	0	27,86885246	0	0	0	0	0,06557377	0,131147541	0,524590164	4,590163934	0	0	0	0	0	0
Donau.11449	0,266666667	0	10,2	0,4	0,266666667	0	0	0,8	0	0	0	0	0,666666666	0,666666666	0,066666667	0,066666667	0	0	0	0	0,133333333	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0,666666667	0	0,333333333	0	0	0	0	0	0,466666667	0,066666667	0	0	0	0	0	0,266666667	0,533333333	0	0	0,066666667	0	0	0
Donau.11449	4,133333334	0,066666667	22,8	1,266666667	0,066666667	0,666666666	0	0,466666667	0,2	0	0	0	0,066666667	0,066666667	0,066666667	0,2	0	0	0,333333334	0	0,266666667	0	0	0	0	0	0	3,400000001	0,133333334	0	0	0	0	2,2	0	0,933333334	1,266666667	0	1	0	0,066666667	13,93333333	1,533333333	0	0	0	0,733333334	0	0,666666667	1,266666667	0	0	0	0,333333334	0	0,066666667
Donau.11449	1,4	0,4	143,4666667	5	0,333333334	0	0	2,600000001	0,333333333	0	0	0	1,133333334	1,133333334	0,2	0,066666667	0	0	0	0	0,066666667	0	0	0	0	0	0	0,600000001	0,733333334	0,466666667	0	2,666666667	0	1,933333333	0	1,133333334	0,4	0	0	0	0	2,066666667	0,2	0	0	0	0,066666667	0,066666667	0,800000001	3,400000001	0	0	0	0,200000001	0	0
Donau.11449	0,37037037	0	25,25925926	0	2,148148148	0	0	0,37037037	1,111111111	0	0	0	1,629629629	1,629629629	0	0,296296296	0	0	0	0	0	0	0	0	0	0	0	0,962962963	0,222222222	0,074074074	0	7,925925927	0	4,592592592	0	0,444444444	0,148148148	0	0	0	0,222222222	5,703703704	0,296296296	0	0	0	0,148148148	0	0,296296296	3,703703703	0	0	0	0,740740741	0	0
Donau.11449	1,800000001	3,4	122,4	6,8	3,8	0	0	6,533333333	0,133333333	0	0	0	6,733333332	6,733333332	0,066666667	0,133333333	0	0,266666667	0	0	0	0	0,066666667	0	0	0	0	10,26666667	1,466666667	0,466666667	0	19,86666667	0	3,6	0	0,866666667	0	0	0	0	0	3,733333333	0,666666666	0	0	0	0,266666667	0	0,666666667	5,800000001	0	0	0	0,133333334	0	0
Donau.11449	0,595238095	0,119047619	32,5	3,69047619	0	0	0	5,238095238	0	0	0	0	3,214285714	3,214285714	0,357142857	0,238095238	0	0	0	0	0	0,119047619	0	0	0	0	0	1,904761905	0,595238095	0,476190476	0	0	0	0,238095238	0	0	0	0	0	0	0,119047619	1,19047619	0	0	0	0	0,714285714	0	0,357142857	2,738095238	0	0	0	0,357142857	0,119047619	0
Donau.13306	0,066666667	0	123,3333333	2,266666666	0,666666666	0,6	0	0	0	0	0	0	0,133333334	0,133333334	0,133333334	0,266666667	0	0	0	0	0,266666666	0	0	0	0	0	0	1,133333333	0	0	0	15,73333333	0	1,266666667	0	0,400000001	0,066666667	0	0	0	0	7,933333332	0	0	0,066666667	0	0,333333333	0	0	0,266666667	0	0	0	0,266666667	0	0
Donau.13306	0,266666666	0	95,8	4,333333333	0,666666666	0,4	0	0	0,066666667	0	0	0	0,133333333	0,133333333	0	1,199999999	0	0	0	0	4	0,2	0	0	0	0	0	0,666666666	0,066666667	0,066666667	0	29,4	0	10,26666667	0	1,733333333	0	0	0	0	0	2,533333334	0	0	0,066666667	0	0,266666667	0,066666667	0	1,866666666	0	0	0	0,066666667	0	0
Donau.13306	1,866666667	0	13,73333333	3,466666666	0,133333334	0	0	0,066666667	0,133333334	0	0	0	0,2	0,2	0,6	0,533333333	0,066666667	0	0,066666667	0	0,133333334	0	0	0	0	0	0	0,533333333	0,466666667	0	0	11,8	0	0,666666666	0	1,333333334	0,266666667	0	0	0	0	6,4	0	0	0,133333333	0	0,133333333	0,133333333	0	1,266666667	0	0	0	0,133333333	0	0
Donau.13306	0	0	59,86666667	3,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,466666667	0,066666667	0,066666667	0	11,8	0	2,066666667	0	0,266666667	0	0	0	0	0	1,066666666	0	0	0,266666667	0	0	0,133333334	0,133333333	1,6	0	0	0	0	0	0
Dorfen.105534	1,263157895	0	0,631578947	1,263157895	0	0	0	0	0	0	0	0	3,157894737	3,157894737	0	0	0	4,105263158	0	0	0	0	0	0	0	0,315789474	0	0	0	0	0	0	3,473684211	3,789473684	4,736842105	0	0	3,473684211	0	0	0	15,15789474	0	0	23,68421053	0	0	8,526315789	0	0,631578947	0	3,473684211	0	0	0	0
Ebrach.105692	0	0	0	0	0	0	13,75	0	0	0	0	0	0	0	0	0	0	0	11,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,625	0	0	0	0	0	0	0	0	0	13,125	0	0	0,625	0	131,25	0	0	0	0	0	0
Ebrach.105692	0	0	0	0	0	0	27,5	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18,5	0	0	0	0	0	0	0	0	0	20	0	0	1	0	20,5	0	0	0	0	0	0
Ecknach.103303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,666666666	0	0	0	0	0	0	0	0	0	0	0
Edenhauser Bach.102025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,578947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,526315789	0	0	18,94736842	0	0	0	0	0	0	0	0	0	0	0
Egau.103200	0	0	0	0,285714286	0	0	0	0	0	0	0	0	0	0	0	0,571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32,28571429	0	0	0	0	1,142857143	0	14	0	0	0	0
Egau.103200	0	0	0	0,571428571	0	0	0	0	0	0	0	0	0	0	0	4,571428572	0	0	0,285714286	0	0	0	0	0	0,285714286	0	0	0	21,42857143	0	0	0	0	0,285714286	0	0	0	0	0	0	0	1,428571428	0	0	19,71428572	0	0	0	0	2,285714285	0	12	0,285714286	0	0	0
Egau.103200	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0,25	0,5	0	0,25	0	0	0	0	0	0	1,5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	54,5	0	0	0	0	0,75	0	5	0,25	0	0	0
Egelseebach.103314	0	0	1,25	2,5	0	0	0	0	0	0	0	0	0	0	0	0,3125	0	0	0	0	0	0	0	0	0	0	0	0	0,625	0	0	0	0	1,25	0	0	0	0	0	0	0	0,3125	0	0	0,625	0	0	0	0	0,3125	0	0	0	0	0	0
Eger.22924	2	0	0	0,25	0	0	0	0	0	0	0	0	0	0	0	1,5	0	0	17,5	0	12	0	0	0	0,25	0	0	0	43,25	0,5	0	0	0	15,25	0	0	0	0	0	0	0	43,75	0	0	3,25	0	0	0	0	4,25	0	13	0	0	0	0
Eger.22924	0	0	0	0,25	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	0	22,5	1,25	0	0	0,5	1,5	0	0	0	0	0	0	0	22,75	0	0	5,75	0	0	0,25	0	8,75	0	24,5	0,25	0	0	0
